AMB_TEMP,NMHC,NO2,NOx,O3,RH,THC
18.57083333,0.160833333,24.04583333,28.80416667,23.00416667,74.16666667,2.39625
19.91666667,0.106666667,16.6625,18.90833333,35.86666667,73.375,2.280833333
18.8625,0.137083333,20.27916667,23.975,18.72083333,81.95833333,2.389166667
20.14166667,0.0925,16.3375,18.125,22.62083333,80.95833333,2.23875
19.18333333,0.062083333,13.35,15.22083333,21.08333333,84.875,2.190416667
13.9125,0.032083333,10.97083333,11.99166667,28.475,92.375,2.134583333
14.65833333,0.12,20.60833333,25.89583333,10.16666667,91.75,2.29
17.74166667,0.180416667,22.325,28.27916667,7.791666667,88.08333333,2.355833333
16.16666667,0.092083333,16.44166667,18.375,21.8,92.375,2.218333333
17.65833333,0.10375,16.90869565,19.47391304,26.85416667,79.08333333,2.212916667
19.25416667,0.12,16.0125,19.12083333,30.88333333,75.33333333,2.287083333
20.26666667,0.076666667,13.10416667,14.47916667,31.26666667,78.625,2.230416667
21.10416667,0.08625,13.575,15.99583333,27.6375,72.08333333,2.357083333
22.575,0.07,14.20833333,16.17916667,34.22083333,65.66666667,2.347916667
